From,To,RTT_actual_A_to_B,RTT_predicted
clab-nebula-serf144,clab-nebula-serf142,12.91,22.833
clab-nebula-serf144,clab-nebula-serf143,12.49,22.657
clab-nebula-serf144,clab-nebula-serf145,10.721,20.681
clab-nebula-serf144,clab-nebula-serf146,10.827,20.733
clab-nebula-serf144,clab-nebula-serf147,25.101,35.012
clab-nebula-serf144,clab-nebula-serf148,28.181,38.232
clab-nebula-serf144,clab-nebula-serf149,25.108,34.651
clab-nebula-serf144,clab-nebula-serf15,42.726,52.888
clab-nebula-serf144,clab-nebula-serf150,27.12,36.87
clab-nebula-serf144,clab-nebula-serf151,26.174,36.259
clab-nebula-serf144,clab-nebula-serf152,20.16,30.059
clab-nebula-serf144,clab-nebula-serf153,26.614,36.455
clab-nebula-serf144,clab-nebula-serf154,26.511,36.43
clab-nebula-serf144,clab-nebula-serf155,25.843,35.535
clab-nebula-serf144,clab-nebula-serf156,24.189,34.304
clab-nebula-serf144,clab-nebula-serf157,19.548,29.615
clab-nebula-serf144,clab-nebula-serf158,20.647,30.756
clab-nebula-serf144,clab-nebula-serf159,19.926,29.959
clab-nebula-serf144,clab-nebula-serf16,41.873,52.047
clab-nebula-serf144,clab-nebula-serf160,17.803,28.035
clab-nebula-serf144,clab-nebula-serf161,18.493,28.691
clab-nebula-serf144,clab-nebula-serf162,28.444,38.684
clab-nebula-serf144,clab-nebula-serf17,42.844,53.109
clab-nebula-serf144,clab-nebula-serf18,46.355,55.696
clab-nebula-serf144,clab-nebula-serf19,45.775,55.886
clab-nebula-serf144,clab-nebula-serf2,58.272,68.321
clab-nebula-serf144,clab-nebula-serf20,48.837,58.462
clab-nebula-serf144,clab-nebula-serf21,47.73,58.016
clab-nebula-serf144,clab-nebula-serf22,49.709,59.852
clab-nebula-serf144,clab-nebula-serf23,54.955,65.005
clab-nebula-serf144,clab-nebula-serf24,53.369,63.444
clab-nebula-serf144,clab-nebula-serf25,48.692,58.839
clab-nebula-serf144,clab-nebula-serf26,42.162,51.754
clab-nebula-serf144,clab-nebula-serf27,53.607,63.547
clab-nebula-serf144,clab-nebula-serf28,58.781,68.414
clab-nebula-serf144,clab-nebula-serf29,53.745,63.414
clab-nebula-serf144,clab-nebula-serf3,54.893,64.876
clab-nebula-serf144,clab-nebula-serf30,43.59,53.487
clab-nebula-serf144,clab-nebula-serf31,43.619,53.568
clab-nebula-serf144,clab-nebula-serf32,42.155,51.988
clab-nebula-serf144,clab-nebula-serf33,39.163,50.095
clab-nebula-serf144,clab-nebula-serf34,41.453,51.812
clab-nebula-serf144,clab-nebula-serf35,47.382,57.858
clab-nebula-serf144,clab-nebula-serf36,43.232,54.281
clab-nebula-serf144,clab-nebula-serf37,42.287,53.075
clab-nebula-serf144,clab-nebula-serf38,43.224,54.416
clab-nebula-serf144,clab-nebula-serf39,39.208,49.505
clab-nebula-serf144,clab-nebula-serf4,55.695,65.806
clab-nebula-serf144,clab-nebula-serf40,45.038,56.418
clab-nebula-serf144,clab-nebula-serf41,50.122,61.173
clab-nebula-serf144,clab-nebula-serf42,50.053,60.539
clab-nebula-serf144,clab-nebula-serf43,43.489,53.943
clab-nebula-serf144,clab-nebula-serf44,38.508,49.171
clab-nebula-serf144,clab-nebula-serf45,40.301,50.411
clab-nebula-serf144,clab-nebula-serf46,43.215,54.295
clab-nebula-serf144,clab-nebula-serf47,37.935,47.979
clab-nebula-serf144,clab-nebula-serf48,40.897,51.048
clab-nebula-serf144,clab-nebula-serf49,36.785,46.742
clab-nebula-serf144,clab-nebula-serf5,55.77,65.515
clab-nebula-serf144,clab-nebula-serf50,39.241,49.487
clab-nebula-serf144,clab-nebula-serf51,41.314,52.092
clab-nebula-serf144,clab-nebula-serf52,39.253,49.896
clab-nebula-serf144,clab-nebula-serf53,41.625,50.777
clab-nebula-serf144,clab-nebula-serf54,40.919,51.856
clab-nebula-serf144,clab-nebula-serf55,40.985,51.586
clab-nebula-serf144,clab-nebula-serf56,36.504,47.421
clab-nebula-serf144,clab-nebula-serf57,38.027,48.886
clab-nebula-serf144,clab-nebula-serf58,35.784,46.916
clab-nebula-serf144,clab-nebula-serf59,34.953,46.792
clab-nebula-serf144,clab-nebula-serf6,47.638,57.783
clab-nebula-serf144,clab-nebula-serf60,38.031,48.952
clab-nebula-serf144,clab-nebula-serf61,36.992,47.713
clab-nebula-serf144,clab-nebula-serf62,43.105,54.007
clab-nebula-serf144,clab-nebula-serf63,44.882,56.198
clab-nebula-serf144,clab-nebula-serf64,42.004,52.337
clab-nebula-serf144,clab-nebula-serf65,37.483,47.446
clab-nebula-serf144,clab-nebula-serf66,38.815,49.249
clab-nebula-serf144,clab-nebula-serf67,39.672,49.912
clab-nebula-serf144,clab-nebula-serf68,39.101,49.349
clab-nebula-serf144,clab-nebula-serf69,37.269,47.386
clab-nebula-serf144,clab-nebula-serf7,47.813,57.995
clab-nebula-serf144,clab-nebula-serf70,37.538,47.978
clab-nebula-serf144,clab-nebula-serf71,38.102,48.089
clab-nebula-serf144,clab-nebula-serf72,36.738,47.344
clab-nebula-serf144,clab-nebula-serf73,36.419,45.934
clab-nebula-serf144,clab-nebula-serf74,38.487,48.8
clab-nebula-serf144,clab-nebula-serf75,39.709,50.338
clab-nebula-serf144,clab-nebula-serf76,36.081,46.368
clab-nebula-serf144,clab-nebula-serf77,36.975,46.91
clab-nebula-serf144,clab-nebula-serf78,38.272,49.187
clab-nebula-serf144,clab-nebula-serf79,35.348,45.572
clab-nebula-serf144,clab-nebula-serf8,50.703,60.401
clab-nebula-serf144,clab-nebula-serf80,35.693,45.854
clab-nebula-serf144,clab-nebula-serf81,35.294,45.809
clab-nebula-serf144,clab-nebula-serf82,50.916,61.444
clab-nebula-serf144,clab-nebula-serf83,42.069,51.898
clab-nebula-serf144,clab-nebula-serf84,46.634,56.595
clab-nebula-serf144,clab-nebula-serf85,41.015,51.201
clab-nebula-serf144,clab-nebula-serf86,40.396,50.028
clab-nebula-serf144,clab-nebula-serf87,41.344,50.999
clab-nebula-serf144,clab-nebula-serf88,43.098,52.825
clab-nebula-serf144,clab-nebula-serf89,43.761,53.368
clab-nebula-serf144,clab-nebula-serf9,47.316,57.137
clab-nebula-serf144,clab-nebula-serf90,38.731,48.463
clab-nebula-serf144,clab-nebula-serf91,36.394,46.46
clab-nebula-serf144,clab-nebula-serf92,38.268,48.56
clab-nebula-serf144,clab-nebula-serf93,37.256,47.516
clab-nebula-serf144,clab-nebula-serf94,36.47,46.545
clab-nebula-serf144,clab-nebula-serf95,37.155,47.443
clab-nebula-serf144,clab-nebula-serf96,29.439,39.409
clab-nebula-serf144,clab-nebula-serf97,27.986,37.97
clab-nebula-serf144,clab-nebula-serf98,27.096,36.804
clab-nebula-serf144,clab-nebula-serf99,27.328,37.069
clab-nebula-serf152,clab-nebula-serf1,49.626,59.326
clab-nebula-serf152,clab-nebula-serf10,45.073,55.183
clab-nebula-serf152,clab-nebula-serf100,31.288,41.093
clab-nebula-serf152,clab-nebula-serf101,32.49,42.385
clab-nebula-serf152,clab-nebula-serf102,33.002,42.453
clab-nebula-serf152,clab-nebula-serf103,30.471,40.046
clab-nebula-serf152,clab-nebula-serf104,26.556,37.463
clab-nebula-serf152,clab-nebula-serf105,27.687,39.283
clab-nebula-serf152,clab-nebula-serf106,31.731,42.548
clab-nebula-serf152,clab-nebula-serf107,29.162,40.374
clab-nebula-serf152,clab-nebula-serf108,28.381,40.15
clab-nebula-serf152,clab-nebula-serf109,21.572,32.819
clab-nebula-serf152,clab-nebula-serf11,43.691,53.354
clab-nebula-serf152,clab-nebula-serf110,34.145,45.114
clab-nebula-serf152,clab-nebula-serf111,24.138,35.493
clab-nebula-serf152,clab-nebula-serf112,38.683,48.339
clab-nebula-serf152,clab-nebula-serf113,27.852,38.058
clab-nebula-serf152,clab-nebula-serf114,28.373,37.481
clab-nebula-serf152,clab-nebula-serf115,52.831,62.577
clab-nebula-serf152,clab-nebula-serf116,53.943,63.268
clab-nebula-serf152,clab-nebula-serf117,61.259,71.019
clab-nebula-serf152,clab-nebula-serf118,62.186,71.805
clab-nebula-serf152,clab-nebula-serf119,61.426,71.216
clab-nebula-serf152,clab-nebula-serf12,45.008,54.682
clab-nebula-serf152,clab-nebula-serf120,62.978,72.658
clab-nebula-serf152,clab-nebula-serf121,21.318,31.319
clab-nebula-serf152,clab-nebula-serf122,25.137,34.972
clab-nebula-serf152,clab-nebula-serf123,22.012,32.256
clab-nebula-serf152,clab-nebula-serf124,22.045,31.815
clab-nebula-serf152,clab-nebula-serf125,10.577,20.242
clab-nebula-serf152,clab-nebula-serf126,10.223,19.959
clab-nebula-serf152,clab-nebula-serf127,9.596,19.482
clab-nebula-serf152,clab-nebula-serf128,29.04,39.759
clab-nebula-serf152,clab-nebula-serf129,32.296,42.776
clab-nebula-serf152,clab-nebula-serf13,43.47,53.662
clab-nebula-serf152,clab-nebula-serf130,27.181,36.882
clab-nebula-serf152,clab-nebula-serf131,25.385,34.698
clab-nebula-serf152,clab-nebula-serf132,23.559,33.612
clab-nebula-serf152,clab-nebula-serf133,26.436,36.421
clab-nebula-serf152,clab-nebula-serf134,26.612,34.705
clab-nebula-serf152,clab-nebula-serf135,26.961,37.003
clab-nebula-serf152,clab-nebula-serf136,26.024,35.994
clab-nebula-serf152,clab-nebula-serf137,26.226,35.447
clab-nebula-serf152,clab-nebula-serf138,26.405,36.446
clab-nebula-serf152,clab-nebula-serf139,25.065,34.429
clab-nebula-serf152,clab-nebula-serf14,45.323,55.372
clab-nebula-serf152,clab-nebula-serf140,27.23,36.656
clab-nebula-serf152,clab-nebula-serf141,26.634,36.306
clab-nebula-serf152,clab-nebula-serf142,29.714,39.439
clab-nebula-serf152,clab-nebula-serf143,29.667,39.635
clab-nebula-serf152,clab-nebula-serf144,20.16,30.059
clab-nebula-serf152,clab-nebula-serf145,28.673,38.434
clab-nebula-serf152,clab-nebula-serf146,27.311,37.017
clab-nebula-serf152,clab-nebula-serf147,12.147,21.858
clab-nebula-serf152,clab-nebula-serf148,15.458,25.31
clab-nebula-serf152,clab-nebula-serf149,12.378,21.722
clab-nebula-serf152,clab-nebula-serf15,41.653,51.659
clab-nebula-serf152,clab-nebula-serf150,14.801,24.351
clab-nebula-serf152,clab-nebula-serf151,13.536,23.422
clab-nebula-serf152,clab-nebula-serf153,14.222,23.863
clab-nebula-serf152,clab-nebula-serf154,13.779,23.498
clab-nebula-serf152,clab-nebula-serf155,12.999,22.491
clab-nebula-serf152,clab-nebula-serf156,11.268,21.184
clab-nebula-serf152,clab-nebula-serf157,20.885,30.753
clab-nebula-serf152,clab-nebula-serf158,21.152,31.061
clab-nebula-serf152,clab-nebula-serf159,21.052,30.886
clab-nebula-serf152,clab-nebula-serf16,40.782,50.757
clab-nebula-serf152,clab-nebula-serf160,19.208,29.241
clab-nebula-serf152,clab-nebula-serf161,19.929,29.928
clab-nebula-serf152,clab-nebula-serf162,30.554,40.595
clab-nebula-serf152,clab-nebula-serf17,42.039,52.104
clab-nebula-serf152,clab-nebula-serf18,43.372,52.514
clab-nebula-serf152,clab-nebula-serf19,43.381,53.293
clab-nebula-serf152,clab-nebula-serf2,57.123,66.973
clab-nebula-serf152,clab-nebula-serf20,49.375,58.801
clab-nebula-serf152,clab-nebula-serf21,48.426,58.512
clab-nebula-serf152,clab-nebula-serf22,50.827,60.772
clab-nebula-serf152,clab-nebula-serf23,55.835,65.686
clab-nebula-serf152,clab-nebula-serf24,54.262,64.138
clab-nebula-serf152,clab-nebula-serf25,49.877,59.825
clab-nebula-serf152,clab-nebula-serf26,43.104,52.497
clab-nebula-serf152,clab-nebula-serf27,55.424,65.165
clab-nebula-serf152,clab-nebula-serf28,61.581,71.016
clab-nebula-serf152,clab-nebula-serf29,55.503,64.974
clab-nebula-serf152,clab-nebula-serf3,54.536,64.32
clab-nebula-serf152,clab-nebula-serf30,44.595,54.293
clab-nebula-serf152,clab-nebula-serf31,44.513,54.262
clab-nebula-serf152,clab-nebula-serf32,42.868,52.503
clab-nebula-serf152,clab-nebula-serf33,39.533,50.266
clab-nebula-serf152,clab-nebula-serf34,41.786,51.946
clab-nebula-serf152,clab-nebula-serf35,47.595,57.873
clab-nebula-serf152,clab-nebula-serf36,43.761,54.611
clab-nebula-serf152,clab-nebula-serf37,42.582,53.171
clab-nebula-serf152,clab-nebula-serf38,43.835,54.828
clab-nebula-serf152,clab-nebula-serf39,38.598,48.696
clab-nebula-serf152,clab-nebula-serf4,54.165,64.077
clab-nebula-serf152,clab-nebula-serf40,45.201,56.382
clab-nebula-serf152,clab-nebula-serf41,50.651,61.503
clab-nebula-serf152,clab-nebula-serf42,49.947,60.234
clab-nebula-serf152,clab-nebula-serf43,44.614,54.869
clab-nebula-serf152,clab-nebula-serf44,39.537,50.001
clab-nebula-serf152,clab-nebula-serf45,41.494,51.406
clab-nebula-serf152,clab-nebula-serf46,44.281,55.162
clab-nebula-serf152,clab-nebula-serf47,39.693,49.538
clab-nebula-serf152,clab-nebula-serf48,41.867,51.819
clab-nebula-serf152,clab-nebula-serf49,38.218,47.976
clab-nebula-serf152,clab-nebula-serf5,53.888,63.433
clab-nebula-serf152,clab-nebula-serf50,40.441,50.488
clab-nebula-serf152,clab-nebula-serf51,40.839,51.418
clab-nebula-serf152,clab-nebula-serf52,39.154,49.598
clab-nebula-serf152,clab-nebula-serf53,41.075,50.083
clab-nebula-serf152,clab-nebula-serf54,40.48,51.217
clab-nebula-serf152,clab-nebula-serf55,40.814,51.216
clab-nebula-serf152,clab-nebula-serf56,36.313,47.031
clab-nebula-serf152,clab-nebula-serf57,38.381,49.04
clab-nebula-serf152,clab-nebula-serf58,36.18,47.113
clab-nebula-serf152,clab-nebula-serf59,34.746,46.386
clab-nebula-serf152,clab-nebula-serf6,46.579,56.524
clab-nebula-serf152,clab-nebula-serf60,38.388,49.111
clab-nebula-serf152,clab-nebula-serf61,37.122,47.643
clab-nebula-serf152,clab-nebula-serf62,43.235,53.938
clab-nebula-serf152,clab-nebula-serf63,44.818,55.935
clab-nebula-serf152,clab-nebula-serf64,45.026,55.16
clab-nebula-serf152,clab-nebula-serf65,42.115,51.878
clab-nebula-serf152,clab-nebula-serf66,39.886,50.12
clab-nebula-serf152,clab-nebula-serf67,40.549,50.591
clab-nebula-serf152,clab-nebula-serf68,40.251,50.299
clab-nebula-serf152,clab-nebula-serf69,37.109,47.027
clab-nebula-serf152,clab-nebula-serf7,46.503,56.486
clab-nebula-serf152,clab-nebula-serf70,37.429,47.67
clab-nebula-serf152,clab-nebula-serf71,38.306,48.094
clab-nebula-serf152,clab-nebula-serf72,36.985,47.391
clab-nebula-serf152,clab-nebula-serf73,36.442,45.977
clab-nebula-serf152,clab-nebula-serf74,38.648,48.762
clab-nebula-serf152,clab-nebula-serf75,40.15,50.58
clab-nebula-serf152,clab-nebula-serf76,36.484,46.573
clab-nebula-serf152,clab-nebula-serf77,36.941,46.676
clab-nebula-serf152,clab-nebula-serf78,38.446,49.23
clab-nebula-serf152,clab-nebula-serf79,35.559,45.584
clab-nebula-serf152,clab-nebula-serf8,49.632,59.131
clab-nebula-serf152,clab-nebula-serf80,37.049,47.01
clab-nebula-serf152,clab-nebula-serf81,36.104,46.42
clab-nebula-serf152,clab-nebula-serf82,51.614,61.943
clab-nebula-serf152,clab-nebula-serf83,45.053,54.683
clab-nebula-serf152,clab-nebula-serf84,49.356,59.117
clab-nebula-serf152,clab-nebula-serf85,43.819,53.806
clab-nebula-serf152,clab-nebula-serf86,45.066,54.499
clab-nebula-serf152,clab-nebula-serf87,45.836,55.292
clab-nebula-serf152,clab-nebula-serf88,47.637,57.165
clab-nebula-serf152,clab-nebula-serf89,47.744,57.152
clab-nebula-serf152,clab-nebula-serf9,46.571,56.193
clab-nebula-serf152,clab-nebula-serf90,40.894,50.427
clab-nebula-serf152,clab-nebula-serf91,38.898,48.765
clab-nebula-serf152,clab-nebula-serf92,40.338,50.431
clab-nebula-serf152,clab-nebula-serf93,39.338,49.399
clab-nebula-serf152,clab-nebula-serf94,38.784,48.661
clab-nebula-serf152,clab-nebula-serf95,39.408,49.497
clab-nebula-serf152,clab-nebula-serf96,33.719,43.49
clab-nebula-serf152,clab-nebula-serf97,33.441,43.226
clab-nebula-serf152,clab-nebula-serf98,33.946,43.455
clab-nebula-serf152,clab-nebula-serf99,32.055,41.597
clab-nebula-serf162,clab-nebula-serf1,63.261,73.304
clab-nebula-serf162,clab-nebula-serf10,60.169,70.62
clab-nebula-serf162,clab-nebula-serf100,47.437,57.583
clab-nebula-serf162,clab-nebula-serf101,48.804,58.911
clab-nebula-serf162,clab-nebula-serf102,48.949,58.742
clab-nebula-serf162,clab-nebula-serf103,46.26,56.177
clab-nebula-serf162,clab-nebula-serf104,45.97,57.219
clab-nebula-serf162,clab-nebula-serf105,47.325,59.263
clab-nebula-serf162,clab-nebula-serf106,50.889,62.048
clab-nebula-serf162,clab-nebula-serf107,48.408,59.962
clab-nebula-serf162,clab-nebula-serf108,47.354,59.463
clab-nebula-serf162,clab-nebula-serf109,40.727,52.315
clab-nebula-serf162,clab-nebula-serf11,58.819,68.823
clab-nebula-serf162,clab-nebula-serf110,53.379,64.689
clab-nebula-serf162,clab-nebula-serf111,43.424,55.12
clab-nebula-serf162,clab-nebula-serf112,60.252,70.249
clab-nebula-serf162,clab-nebula-serf113,50.052,60.6
clab-nebula-serf162,clab-nebula-serf114,50.685,60.134
clab-nebula-serf162,clab-nebula-serf115,74.445,84.531
clab-nebula-serf162,clab-nebula-serf116,74.721,84.387
clab-nebula-serf162,clab-nebula-serf117,77.995,88.096
clab-nebula-serf162,clab-nebula-serf118,82.48,92.441
clab-nebula-serf162,clab-nebula-serf119,81.823,91.915
clab-nebula-serf162,clab-nebula-serf12,60.925,70.94
clab-nebula-serf162,clab-nebula-serf120,83.283,93.303
clab-nebula-serf162,clab-nebula-serf121,42.746,53.088
clab-nebula-serf162,clab-nebula-serf122,45.465,55.642
clab-nebula-serf162,clab-nebula-serf123,43.216,53.802
clab-nebula-serf162,clab-nebula-serf124,41.15,51.262
clab-nebula-serf162,clab-nebula-serf125,28.98,38.986
clab-nebula-serf162,clab-nebula-serf126,28.472,38.55
clab-nebula-serf162,clab-nebula-serf127,28.246,38.473
clab-nebula-serf162,clab-nebula-serf128,48.494,59.554
clab-nebula-serf162,clab-nebula-serf129,51.036,61.857
clab-nebula-serf162,clab-nebula-serf13,59.311,69.844
clab-nebula-serf162,clab-nebula-serf130,36.148,46.191
clab-nebula-serf162,clab-nebula-serf131,34.638,44.293
clab-nebula-serf162,clab-nebula-serf132,32.687,43.081
clab-nebula-serf162,clab-nebula-serf133,34.998,45.324
clab-nebula-serf162,clab-nebula-serf134,35.664,42.358
clab-nebula-serf162,clab-nebula-serf135,35.238,45.622
clab-nebula-serf162,clab-nebula-serf136,34.38,44.691
clab-nebula-serf162,clab-nebula-serf137,33.777,42.668
clab-nebula-serf162,clab-nebula-serf138,36.527,46.909
clab-nebula-serf162,clab-nebula-serf139,33.223,42.928
clab-nebula-serf162,clab-nebula-serf14,61.526,71.917
clab-nebula-serf162,clab-nebula-serf140,36.56,46.328
clab-nebula-serf162,clab-nebula-serf141,36.349,46.362
clab-nebula-serf162,clab-nebula-serf142,36.545,46.61
clab-nebula-serf162,clab-nebula-serf143,37.942,48.252
clab-nebula-serf162,clab-nebula-serf144,28.444,38.684
clab-nebula-serf162,clab-nebula-serf145,36.21,46.313
clab-nebula-serf162,clab-nebula-serf146,35.567,45.615
clab-nebula-serf162,clab-nebula-serf147,34.857,44.91
clab-nebula-serf162,clab-nebula-serf148,38.338,48.532
clab-nebula-serf162,clab-nebula-serf149,33.595,43.279
clab-nebula-serf162,clab-nebula-serf15,57.955,68.256
clab-nebula-serf162,clab-nebula-serf150,32.504,42.395
clab-nebula-serf162,clab-nebula-serf151,36.04,46.268
clab-nebula-serf162,clab-nebula-serf152,30.554,40.595
clab-nebula-serf162,clab-nebula-serf153,36.585,46.568
clab-nebula-serf162,clab-nebula-serf154,36.833,46.893
clab-nebula-serf162,clab-nebula-serf155,35.316,45.15
clab-nebula-serf162,clab-nebula-serf156,33.57,43.827
clab-nebula-serf162,clab-nebula-serf157,12,22.209
clab-nebula-serf162,clab-nebula-serf158,13.984,24.235
clab-nebula-serf162,clab-nebula-serf159,13.224,23.399
clab-nebula-serf162,clab-nebula-serf16,56.951,67.267
clab-nebula-serf162,clab-nebula-serf160,12.174,22.548
clab-nebula-serf162,clab-nebula-serf161,13.185,23.525
clab-nebula-serf162,clab-nebula-serf17,57.939,68.346
clab-nebula-serf162,clab-nebula-serf18,59.972,69.455
clab-nebula-serf162,clab-nebula-serf19,59.834,70.087
clab-nebula-serf162,clab-nebula-serf2,70.978,81.169
clab-nebula-serf162,clab-nebula-serf20,66.736,76.503
clab-nebula-serf162,clab-nebula-serf21,65.749,76.177
clab-nebula-serf162,clab-nebula-serf22,67.885,78.171
clab-nebula-serf162,clab-nebula-serf23,73.196,83.389
clab-nebula-serf162,clab-nebula-serf24,71.754,81.972
clab-nebula-serf162,clab-nebula-serf25,66.91,77.199
clab-nebula-serf162,clab-nebula-serf26,60.561,70.295
clab-nebula-serf162,clab-nebula-serf27,71.98,82.062
clab-nebula-serf162,clab-nebula-serf28,77.444,87.22
clab-nebula-serf162,clab-nebula-serf29,72.37,82.181
clab-nebula-serf162,clab-nebula-serf3,66.768,76.893
clab-nebula-serf162,clab-nebula-serf30,61.749,71.788
clab-nebula-serf162,clab-nebula-serf31,61.731,71.822
clab-nebula-serf162,clab-nebula-serf32,60.249,70.224
clab-nebula-serf162,clab-nebula-serf33,56.995,68.07
clab-nebula-serf162,clab-nebula-serf34,59.204,69.705
clab-nebula-serf162,clab-nebula-serf35,65.093,75.712
clab-nebula-serf162,clab-nebula-serf36,61.117,72.309
clab-nebula-serf162,clab-nebula-serf37,59.938,70.869
clab-nebula-serf162,clab-nebula-serf38,61.195,72.528
clab-nebula-serf162,clab-nebula-serf39,56.563,67.002
clab-nebula-serf162,clab-nebula-serf4,68.465,78.719
clab-nebula-serf162,clab-nebula-serf40,62.841,74.363
clab-nebula-serf162,clab-nebula-serf41,67.684,78.877
clab-nebula-serf162,clab-nebula-serf42,67.67,78.298
clab-nebula-serf162,clab-nebula-serf43,62.114,72.71
clab-nebula-serf162,clab-nebula-serf44,57.47,68.275
clab-nebula-serf162,clab-nebula-serf45,59.132,69.385
clab-nebula-serf162,clab-nebula-serf46,62.027,73.25
clab-nebula-serf162,clab-nebula-serf47,56.967,67.153
clab-nebula-serf162,clab-nebula-serf48,59.49,69.783
clab-nebula-serf162,clab-nebula-serf49,55.57,65.67
clab-nebula-serf162,clab-nebula-serf5,66.262,76.149
clab-nebula-serf162,clab-nebula-serf50,58.208,68.596
clab-nebula-serf162,clab-nebula-serf51,57.813,68.733
clab-nebula-serf162,clab-nebula-serf52,55.703,66.489
clab-nebula-serf162,clab-nebula-serf53,57.957,67.202
clab-nebula-serf162,clab-nebula-serf54,57.46,68.538
clab-nebula-serf162,clab-nebula-serf55,57.757,68.5
clab-nebula-serf162,clab-nebula-serf56,53.094,64.153
clab-nebula-serf162,clab-nebula-serf57,55.616,66.617
clab-nebula-serf162,clab-nebula-serf58,53.635,64.91
clab-nebula-serf162,clab-nebula-serf59,52.076,64.057
clab-nebula-serf162,clab-nebula-serf6,61.305,71.591
clab-nebula-serf162,clab-nebula-serf60,55.483,66.546
clab-nebula-serf162,clab-nebula-serf61,54.352,65.215
clab-nebula-serf162,clab-nebula-serf62,60.432,71.477
clab-nebula-serf162,clab-nebula-serf63,62.293,73.751
clab-nebula-serf162,clab-nebula-serf64,62.305,72.78
clab-nebula-serf162,clab-nebula-serf65,58.941,69.046
clab-nebula-serf162,clab-nebula-serf66,56.789,67.365
clab-nebula-serf162,clab-nebula-serf67,57.599,67.982
clab-nebula-serf162,clab-nebula-serf68,57.23,67.619
clab-nebula-serf162,clab-nebula-serf69,54.729,64.988
clab-nebula-serf162,clab-nebula-serf7,61.382,71.706
clab-nebula-serf162,clab-nebula-serf70,54.727,65.309
clab-nebula-serf162,clab-nebula-serf71,55.8,65.929
clab-nebula-serf162,clab-nebula-serf72,54.384,65.132
clab-nebula-serf162,clab-nebula-serf73,53.818,63.669
clab-nebula-serf162,clab-nebula-serf74,56.053,66.508
clab-nebula-serf162,clab-nebula-serf75,57.51,68.281
clab-nebula-serf162,clab-nebula-serf76,53.853,64.283
clab-nebula-serf162,clab-nebula-serf77,54.229,64.306
clab-nebula-serf162,clab-nebula-serf78,55.707,66.656
clab-nebula-serf162,clab-nebula-serf79,52.729,63.095
clab-nebula-serf162,clab-nebula-serf8,64.544,74.384
clab-nebula-serf162,clab-nebula-serf80,53.835,64.137
clab-nebula-serf162,clab-nebula-serf81,52.97,63.627
clab-nebula-serf162,clab-nebula-serf82,70.28,80.95
clab-nebula-serf162,clab-nebula-serf83,60.311,70.283
clab-nebula-serf162,clab-nebula-serf84,65.07,75.173
clab-nebula-serf162,clab-nebula-serf85,59.219,69.547
clab-nebula-serf162,clab-nebula-serf86,58.355,68.13
clab-nebula-serf162,clab-nebula-serf87,58.574,68.372
clab-nebula-serf162,clab-nebula-serf88,60.782,70.652
clab-nebula-serf162,clab-nebula-serf89,61.234,70.983
clab-nebula-serf162,clab-nebula-serf9,61.531,71.494
clab-nebula-serf162,clab-nebula-serf90,56.969,66.844
clab-nebula-serf162,clab-nebula-serf91,54.813,65.021
clab-nebula-serf162,clab-nebula-serf92,56.35,66.784
clab-nebula-serf162,clab-nebula-serf93,55.486,65.888
clab-nebula-serf162,clab-nebula-serf94,54.862,65.079
clab-nebula-serf162,clab-nebula-serf95,55.504,65.934
clab-nebula-serf162,clab-nebula-serf96,49.579,59.692
clab-nebula-serf162,clab-nebula-serf97,47.867,57.994
clab-nebula-serf162,clab-nebula-serf98,46.719,56.569
clab-nebula-serf162,clab-nebula-serf99,47.7,57.583
clab-nebula-serf41,clab-nebula-serf1,33.933,44.878
clab-nebula-serf41,clab-nebula-serf10,28.107,39.369
clab-nebula-serf41,clab-nebula-serf100,42.977,53.934
clab-nebula-serf41,clab-nebula-serf101,44.081,55.287
clab-nebula-serf41,clab-nebula-serf102,45.089,55.692
clab-nebula-serf41,clab-nebula-serf103,42.263,52.99
clab-nebula-serf41,clab-nebula-serf104,36.611,48.671
clab-nebula-serf41,clab-nebula-serf105,36.95,49.699
clab-nebula-serf41,clab-nebula-serf106,41.492,53.461
clab-nebula-serf41,clab-nebula-serf107,39.283,51.648
clab-nebula-serf41,clab-nebula-serf108,38.961,51.881
clab-nebula-serf41,clab-nebula-serf109,31.331,43.73
clab-nebula-serf41,clab-nebula-serf11,26.385,37.2
clab-nebula-serf41,clab-nebula-serf110,44.426,56.547
clab-nebula-serf41,clab-nebula-serf111,33.757,46.264
clab-nebula-serf41,clab-nebula-serf112,50.6,61.407
clab-nebula-serf41,clab-nebula-serf113,40.775,51.834
clab-nebula-serf41,clab-nebula-serf114,42.216,52.476
clab-nebula-serf41,clab-nebula-serf115,68.193,79.091
clab-nebula-serf41,clab-nebula-serf116,70.082,80.559
clab-nebula-serf41,clab-nebula-serf117,72.752,83.664
clab-nebula-serf41,clab-nebula-serf118,74.513,85.284
clab-nebula-serf41,clab-nebula-serf119,73.798,84.713
clab-nebula-serf41,clab-nebula-serf12,27.773,38.598
clab-nebula-serf41,clab-nebula-serf120,74.562,85.393
clab-nebula-serf41,clab-nebula-serf121,41.194,52.347
clab-nebula-serf41,clab-nebula-serf122,42.597,53.585
clab-nebula-serf41,clab-nebula-serf123,39.521,50.917
clab-nebula-serf41,clab-nebula-serf124,42.39,53.313
clab-nebula-serf41,clab-nebula-serf125,42.405,53.222
