From,To,RTT_actual_A_to_B,RTT_predicted
clab-nebula-serf66,clab-nebula-serf120,61.732,61.732
clab-nebula-serf66,clab-nebula-serf121,27.946,27.946
clab-nebula-serf66,clab-nebula-serf122,29.19,29.19
clab-nebula-serf66,clab-nebula-serf123,25.985,25.985
clab-nebula-serf66,clab-nebula-serf124,29.374,29.374
clab-nebula-serf66,clab-nebula-serf125,29.87,29.87
clab-nebula-serf66,clab-nebula-serf126,28.591,28.591
clab-nebula-serf66,clab-nebula-serf127,28.634,28.634
clab-nebula-serf66,clab-nebula-serf128,24.301,24.301
clab-nebula-serf66,clab-nebula-serf129,30.175,30.175
clab-nebula-serf66,clab-nebula-serf13,19.932,19.932
clab-nebula-serf66,clab-nebula-serf130,44.819,44.819
clab-nebula-serf66,clab-nebula-serf131,42.984,42.984
clab-nebula-serf66,clab-nebula-serf132,41.115,41.115
clab-nebula-serf66,clab-nebula-serf133,43.502,43.502
clab-nebula-serf66,clab-nebula-serf134,43.636,42.658
clab-nebula-serf66,clab-nebula-serf135,44.231,44.231
clab-nebula-serf66,clab-nebula-serf136,43.059,43.059
clab-nebula-serf66,clab-nebula-serf137,43.122,44.102
clab-nebula-serf66,clab-nebula-serf138,43.996,43.996
clab-nebula-serf66,clab-nebula-serf139,43.22,43.22
clab-nebula-serf66,clab-nebula-serf14,22.334,22.334
clab-nebula-serf66,clab-nebula-serf140,45.238,45.238
clab-nebula-serf66,clab-nebula-serf141,43.491,43.491
clab-nebula-serf66,clab-nebula-serf142,48.674,48.674
clab-nebula-serf66,clab-nebula-serf143,47.468,47.468
clab-nebula-serf66,clab-nebula-serf144,38.815,38.815
clab-nebula-serf66,clab-nebula-serf145,47.41,47.41
clab-nebula-serf66,clab-nebula-serf146,45.955,45.955
clab-nebula-serf66,clab-nebula-serf147,45.058,45.058
clab-nebula-serf66,clab-nebula-serf148,47.881,47.881
clab-nebula-serf66,clab-nebula-serf149,45.211,45.211
clab-nebula-serf66,clab-nebula-serf15,17.654,18.005
clab-nebula-serf66,clab-nebula-serf150,46.542,46.542
clab-nebula-serf66,clab-nebula-serf151,46.199,46.199
clab-nebula-serf66,clab-nebula-serf152,39.886,39.886
clab-nebula-serf66,clab-nebula-serf153,45.959,45.959
clab-nebula-serf66,clab-nebula-serf154,46.241,46.241
clab-nebula-serf66,clab-nebula-serf155,45.812,45.812
clab-nebula-serf66,clab-nebula-serf156,43.95,43.95
clab-nebula-serf66,clab-nebula-serf157,47.094,47.094
clab-nebula-serf66,clab-nebula-serf158,47.552,47.552
clab-nebula-serf66,clab-nebula-serf159,47.198,47.198
clab-nebula-serf66,clab-nebula-serf16,17.056,17.056
clab-nebula-serf66,clab-nebula-serf160,45.481,45.481
clab-nebula-serf66,clab-nebula-serf161,45.876,45.876
clab-nebula-serf66,clab-nebula-serf162,56.789,56.789
clab-nebula-serf66,clab-nebula-serf17,18.308,18.308
clab-nebula-serf66,clab-nebula-serf18,22.216,22.216
clab-nebula-serf66,clab-nebula-serf19,21.367,21.367
clab-nebula-serf66,clab-nebula-serf2,34.27,34.27
clab-nebula-serf66,clab-nebula-serf20,30.145,30.145
clab-nebula-serf66,clab-nebula-serf21,28.225,28.225
clab-nebula-serf66,clab-nebula-serf22,30.378,30.378
clab-nebula-serf66,clab-nebula-serf23,35.634,35.634
clab-nebula-serf66,clab-nebula-serf24,34.342,34.342
clab-nebula-serf66,clab-nebula-serf25,29.782,29.782
clab-nebula-serf66,clab-nebula-serf26,23.314,23.314
clab-nebula-serf66,clab-nebula-serf27,37.098,37.098
clab-nebula-serf66,clab-nebula-serf28,44.173,44.173
clab-nebula-serf66,clab-nebula-serf29,36.277,36.277
clab-nebula-serf66,clab-nebula-serf3,31.924,31.924
clab-nebula-serf66,clab-nebula-serf30,24.647,24.647
clab-nebula-serf66,clab-nebula-serf31,24.698,24.698
clab-nebula-serf66,clab-nebula-serf32,23.492,23.492
clab-nebula-serf66,clab-nebula-serf33,17.215,17.215
clab-nebula-serf66,clab-nebula-serf34,20.77,20.77
clab-nebula-serf66,clab-nebula-serf35,26.04,26.04
clab-nebula-serf66,clab-nebula-serf36,21.057,21.057
clab-nebula-serf66,clab-nebula-serf37,21.061,21.061
clab-nebula-serf66,clab-nebula-serf38,21.833,21.833
clab-nebula-serf66,clab-nebula-serf39,17.941,17.941
clab-nebula-serf66,clab-nebula-serf4,31.239,31.239
clab-nebula-serf66,clab-nebula-serf40,23.928,23.928
clab-nebula-serf66,clab-nebula-serf41,28.554,28.554
clab-nebula-serf66,clab-nebula-serf42,29.479,29.479
clab-nebula-serf66,clab-nebula-serf43,27.139,27.139
clab-nebula-serf66,clab-nebula-serf44,22.311,22.311
clab-nebula-serf66,clab-nebula-serf45,24.224,24.224
clab-nebula-serf66,clab-nebula-serf46,26.382,26.382
clab-nebula-serf66,clab-nebula-serf47,22.12,22.12
clab-nebula-serf66,clab-nebula-serf48,24.218,24.218
clab-nebula-serf66,clab-nebula-serf49,20.857,20.857
clab-nebula-serf66,clab-nebula-serf5,32.58,32.58
clab-nebula-serf66,clab-nebula-serf50,23.156,23.156
clab-nebula-serf66,clab-nebula-serf51,17.135,17.135
clab-nebula-serf66,clab-nebula-serf52,15.634,15.634
clab-nebula-serf66,clab-nebula-serf53,17.712,16.566
clab-nebula-serf66,clab-nebula-serf54,16.379,16.379
clab-nebula-serf66,clab-nebula-serf55,16.851,16.851
clab-nebula-serf66,clab-nebula-serf56,11.931,11.931
clab-nebula-serf66,clab-nebula-serf57,14.121,14.121
clab-nebula-serf66,clab-nebula-serf58,12.474,12.474
clab-nebula-serf66,clab-nebula-serf59,11.389,11.389
clab-nebula-serf66,clab-nebula-serf6,23.546,23.546
clab-nebula-serf66,clab-nebula-serf60,14.966,14.966
clab-nebula-serf66,clab-nebula-serf61,12.921,12.921
clab-nebula-serf66,clab-nebula-serf62,19.635,19.635
clab-nebula-serf66,clab-nebula-serf63,21.141,21.141
clab-nebula-serf66,clab-nebula-serf64,24.424,24.424
clab-nebula-serf66,clab-nebula-serf65,21.358,21.358
clab-nebula-serf66,clab-nebula-serf67,11.886,11.886
clab-nebula-serf66,clab-nebula-serf68,10.738,10.738
clab-nebula-serf66,clab-nebula-serf69,12.302,12.302
clab-nebula-serf66,clab-nebula-serf7,23.374,23.374
clab-nebula-serf66,clab-nebula-serf70,11.13,11.13
clab-nebula-serf66,clab-nebula-serf71,12.128,12.128
clab-nebula-serf66,clab-nebula-serf72,11.168,11.168
clab-nebula-serf66,clab-nebula-serf73,9.995,9.283
clab-nebula-serf66,clab-nebula-serf74,12.657,12.657
clab-nebula-serf66,clab-nebula-serf75,12.772,12.772
clab-nebula-serf66,clab-nebula-serf76,9.963,9.963
clab-nebula-serf66,clab-nebula-serf77,10.001,10.001
clab-nebula-serf66,clab-nebula-serf78,11.786,12.88
clab-nebula-serf66,clab-nebula-serf79,8.523,8.523
clab-nebula-serf66,clab-nebula-serf8,26.431,26.431
clab-nebula-serf66,clab-nebula-serf80,10.259,10.259
clab-nebula-serf66,clab-nebula-serf81,8.52,8.52
clab-nebula-serf66,clab-nebula-serf82,37.007,37.007
clab-nebula-serf66,clab-nebula-serf83,18.673,18.673
clab-nebula-serf66,clab-nebula-serf84,22.886,22.886
clab-nebula-serf66,clab-nebula-serf85,17.631,17.631
clab-nebula-serf66,clab-nebula-serf86,20.364,20.364
clab-nebula-serf66,clab-nebula-serf87,21.337,21.337
clab-nebula-serf66,clab-nebula-serf88,22.692,22.692
clab-nebula-serf66,clab-nebula-serf89,22.883,22.883
clab-nebula-serf66,clab-nebula-serf9,22.533,22.533
clab-nebula-serf66,clab-nebula-serf90,13.246,13.246
clab-nebula-serf66,clab-nebula-serf91,11.98,11.98
clab-nebula-serf66,clab-nebula-serf92,13.115,13.115
clab-nebula-serf66,clab-nebula-serf93,11.694,11.694
clab-nebula-serf66,clab-nebula-serf94,12.573,12.573
clab-nebula-serf66,clab-nebula-serf95,13.197,13.197
clab-nebula-serf66,clab-nebula-serf96,29.602,29.602
clab-nebula-serf66,clab-nebula-serf97,29.617,29.617
clab-nebula-serf66,clab-nebula-serf98,31.592,31.592
clab-nebula-serf66,clab-nebula-serf99,28.569,28.569
clab-nebula-serf86,clab-nebula-serf1,28.042,27.857
clab-nebula-serf86,clab-nebula-serf10,25.088,25.088
clab-nebula-serf86,clab-nebula-serf100,32.837,32.837
clab-nebula-serf86,clab-nebula-serf101,33.863,34.586
clab-nebula-serf86,clab-nebula-serf102,34.993,34.993
clab-nebula-serf86,clab-nebula-serf103,32.479,32.479
clab-nebula-serf86,clab-nebula-serf104,29.498,29.498
clab-nebula-serf86,clab-nebula-serf105,29.859,29.859
clab-nebula-serf86,clab-nebula-serf106,34.244,34.244
clab-nebula-serf86,clab-nebula-serf107,32.678,32.678
clab-nebula-serf86,clab-nebula-serf108,30.877,30.877
clab-nebula-serf86,clab-nebula-serf109,24.44,24.44
clab-nebula-serf86,clab-nebula-serf11,22.872,22.872
clab-nebula-serf86,clab-nebula-serf110,37.304,37.304
clab-nebula-serf86,clab-nebula-serf111,26.406,26.406
clab-nebula-serf86,clab-nebula-serf112,43.803,43.803
clab-nebula-serf86,clab-nebula-serf113,34.539,34.42
clab-nebula-serf86,clab-nebula-serf114,35.768,35.768
clab-nebula-serf86,clab-nebula-serf115,59.33,59.33
clab-nebula-serf86,clab-nebula-serf116,61.465,61.465
clab-nebula-serf86,clab-nebula-serf117,50.08,50.08
clab-nebula-serf86,clab-nebula-serf118,58.226,58.226
clab-nebula-serf86,clab-nebula-serf119,57.501,57.224
clab-nebula-serf86,clab-nebula-serf12,26.332,26.332
clab-nebula-serf86,clab-nebula-serf120,57.606,57.606
clab-nebula-serf86,clab-nebula-serf121,32.169,32.169
clab-nebula-serf86,clab-nebula-serf122,32.648,32.648
clab-nebula-serf86,clab-nebula-serf123,31.107,31.107
clab-nebula-serf86,clab-nebula-serf124,30.742,30.742
clab-nebula-serf86,clab-nebula-serf125,32.915,32.915
clab-nebula-serf86,clab-nebula-serf126,31.636,31.636
clab-nebula-serf86,clab-nebula-serf127,32.223,32.223
clab-nebula-serf86,clab-nebula-serf128,31.073,31.073
clab-nebula-serf86,clab-nebula-serf129,37.12,37.12
clab-nebula-serf86,clab-nebula-serf13,25.005,25.005
clab-nebula-serf86,clab-nebula-serf130,44.172,44.172
clab-nebula-serf86,clab-nebula-serf131,41.993,41.993
clab-nebula-serf86,clab-nebula-serf132,40.164,40.164
clab-nebula-serf86,clab-nebula-serf133,42.614,42.614
clab-nebula-serf86,clab-nebula-serf134,42.717,41.304
clab-nebula-serf86,clab-nebula-serf135,42.413,42.413
clab-nebula-serf86,clab-nebula-serf136,42.061,42.061
clab-nebula-serf86,clab-nebula-serf137,41.842,42.992
clab-nebula-serf86,clab-nebula-serf138,43.381,43.381
clab-nebula-serf86,clab-nebula-serf139,42.278,42.278
clab-nebula-serf86,clab-nebula-serf14,27.696,27.696
clab-nebula-serf86,clab-nebula-serf140,44.596,44.596
clab-nebula-serf86,clab-nebula-serf141,42.941,42.941
clab-nebula-serf86,clab-nebula-serf142,50.098,50.098
clab-nebula-serf86,clab-nebula-serf143,48.779,48.779
clab-nebula-serf86,clab-nebula-serf144,40.396,40.396
clab-nebula-serf86,clab-nebula-serf145,48.749,48.749
clab-nebula-serf86,clab-nebula-serf146,47.807,47.807
clab-nebula-serf86,clab-nebula-serf147,50.044,50.044
clab-nebula-serf86,clab-nebula-serf148,52.992,52.992
clab-nebula-serf86,clab-nebula-serf149,50.376,50.376
clab-nebula-serf86,clab-nebula-serf15,22.794,23.627
clab-nebula-serf86,clab-nebula-serf150,51.734,51.734
clab-nebula-serf86,clab-nebula-serf151,51.037,51.037
clab-nebula-serf86,clab-nebula-serf152,45.066,45.066
clab-nebula-serf86,clab-nebula-serf153,50.706,50.706
clab-nebula-serf86,clab-nebula-serf154,51.163,51.163
clab-nebula-serf86,clab-nebula-serf155,50.753,50.753
clab-nebula-serf86,clab-nebula-serf156,48.902,48.902
clab-nebula-serf86,clab-nebula-serf157,49.25,49.25
clab-nebula-serf86,clab-nebula-serf158,49.599,49.599
clab-nebula-serf86,clab-nebula-serf159,49.354,49.354
clab-nebula-serf86,clab-nebula-serf16,22.279,22.279
clab-nebula-serf86,clab-nebula-serf160,47.704,47.704
clab-nebula-serf86,clab-nebula-serf161,47.984,47.984
clab-nebula-serf86,clab-nebula-serf162,58.355,58.355
clab-nebula-serf86,clab-nebula-serf17,23.292,23.292
clab-nebula-serf86,clab-nebula-serf18,25.686,25.686
clab-nebula-serf86,clab-nebula-serf19,25.576,25.576
clab-nebula-serf86,clab-nebula-serf2,34.234,34.234
clab-nebula-serf86,clab-nebula-serf20,29.136,29.136
clab-nebula-serf86,clab-nebula-serf21,29.044,29.044
clab-nebula-serf86,clab-nebula-serf22,30.39,30.39
clab-nebula-serf86,clab-nebula-serf23,35.989,35.989
clab-nebula-serf86,clab-nebula-serf24,34.094,34.094
clab-nebula-serf86,clab-nebula-serf25,29.652,29.652
clab-nebula-serf86,clab-nebula-serf26,22.539,22.539
clab-nebula-serf86,clab-nebula-serf27,33.627,33.627
clab-nebula-serf86,clab-nebula-serf28,37.375,37.375
clab-nebula-serf86,clab-nebula-serf29,33.093,33.093
clab-nebula-serf86,clab-nebula-serf3,29.079,29.079
clab-nebula-serf86,clab-nebula-serf30,24.632,24.632
clab-nebula-serf86,clab-nebula-serf31,24.846,24.846
clab-nebula-serf86,clab-nebula-serf32,22.693,22.693
clab-nebula-serf86,clab-nebula-serf33,20.057,20.057
clab-nebula-serf86,clab-nebula-serf34,23.754,23.754
clab-nebula-serf86,clab-nebula-serf35,28.581,28.581
clab-nebula-serf86,clab-nebula-serf36,24.573,24.573
clab-nebula-serf86,clab-nebula-serf37,22.982,22.982
clab-nebula-serf86,clab-nebula-serf38,24.42,24.42
clab-nebula-serf86,clab-nebula-serf39,19.932,19.932
clab-nebula-serf86,clab-nebula-serf4,31.375,31.375
clab-nebula-serf86,clab-nebula-serf40,27.786,27.786
clab-nebula-serf86,clab-nebula-serf41,31.513,31.513
clab-nebula-serf86,clab-nebula-serf42,32.857,32.857
clab-nebula-serf86,clab-nebula-serf43,31.777,31.777
clab-nebula-serf86,clab-nebula-serf44,27.345,27.345
clab-nebula-serf86,clab-nebula-serf45,28.783,28.783
clab-nebula-serf86,clab-nebula-serf46,31.569,31.569
clab-nebula-serf86,clab-nebula-serf47,26.504,26.504
clab-nebula-serf86,clab-nebula-serf48,29.089,29.089
clab-nebula-serf86,clab-nebula-serf49,25.279,25.279
clab-nebula-serf86,clab-nebula-serf5,29.636,29.636
clab-nebula-serf86,clab-nebula-serf50,28.138,28.138
clab-nebula-serf86,clab-nebula-serf51,24.245,24.245
clab-nebula-serf86,clab-nebula-serf52,22.466,22.466
clab-nebula-serf86,clab-nebula-serf53,24.844,23.116
clab-nebula-serf86,clab-nebula-serf54,23.001,23.001
clab-nebula-serf86,clab-nebula-serf55,24.114,24.114
clab-nebula-serf86,clab-nebula-serf56,18.709,18.709
clab-nebula-serf86,clab-nebula-serf57,20.695,20.695
clab-nebula-serf86,clab-nebula-serf58,19.69,19.69
clab-nebula-serf86,clab-nebula-serf59,19.173,19.173
clab-nebula-serf86,clab-nebula-serf6,25.836,25.836
clab-nebula-serf86,clab-nebula-serf60,22.146,22.146
clab-nebula-serf86,clab-nebula-serf61,19.829,19.829
clab-nebula-serf86,clab-nebula-serf62,26.649,26.649
clab-nebula-serf86,clab-nebula-serf63,28.238,28.238
clab-nebula-serf86,clab-nebula-serf64,29.562,29.562
clab-nebula-serf86,clab-nebula-serf65,24.122,24.122
clab-nebula-serf86,clab-nebula-serf66,20.364,20.364
clab-nebula-serf86,clab-nebula-serf67,20.97,20.97
clab-nebula-serf86,clab-nebula-serf68,20.111,20.111
clab-nebula-serf86,clab-nebula-serf69,18.025,18.025
clab-nebula-serf86,clab-nebula-serf7,25.501,25.501
clab-nebula-serf86,clab-nebula-serf70,17.473,17.473
clab-nebula-serf86,clab-nebula-serf71,17.645,17.645
clab-nebula-serf86,clab-nebula-serf72,18.245,18.245
clab-nebula-serf86,clab-nebula-serf73,16.322,15.987
clab-nebula-serf86,clab-nebula-serf74,19.287,19.287
clab-nebula-serf86,clab-nebula-serf75,20.315,20.315
clab-nebula-serf86,clab-nebula-serf76,16.538,16.538
clab-nebula-serf86,clab-nebula-serf77,16.775,16.775
clab-nebula-serf86,clab-nebula-serf78,18.746,19.498
clab-nebula-serf86,clab-nebula-serf79,15.367,15.367
clab-nebula-serf86,clab-nebula-serf8,28.923,28.923
clab-nebula-serf86,clab-nebula-serf80,17.907,17.907
clab-nebula-serf86,clab-nebula-serf81,17.61,17.61
clab-nebula-serf86,clab-nebula-serf82,45.442,45.442
clab-nebula-serf86,clab-nebula-serf83,10.087,10.087
clab-nebula-serf86,clab-nebula-serf84,16.788,16.788
clab-nebula-serf86,clab-nebula-serf85,10.37,10.37
clab-nebula-serf86,clab-nebula-serf87,2.573,2.573
clab-nebula-serf86,clab-nebula-serf88,3.191,3.191
clab-nebula-serf86,clab-nebula-serf89,4.21,4.21
clab-nebula-serf86,clab-nebula-serf9,24.958,24.958
clab-nebula-serf86,clab-nebula-serf90,12.855,12.855
clab-nebula-serf86,clab-nebula-serf91,9.901,9.901
clab-nebula-serf86,clab-nebula-serf92,13.772,13.772
clab-nebula-serf86,clab-nebula-serf93,11.739,11.739
clab-nebula-serf86,clab-nebula-serf94,10.757,10.757
clab-nebula-serf86,clab-nebula-serf95,13.511,13.511
clab-nebula-serf86,clab-nebula-serf96,34.767,34.767
clab-nebula-serf86,clab-nebula-serf97,33.716,33.716
clab-nebula-serf86,clab-nebula-serf98,34.971,34.971
clab-nebula-serf86,clab-nebula-serf99,33.358,33.358
clab-nebula-serf90,clab-nebula-serf1,27.987,27.74
clab-nebula-serf90,clab-nebula-serf10,21.987,21.987
clab-nebula-serf90,clab-nebula-serf100,29.186,29.186
clab-nebula-serf90,clab-nebula-serf101,30.277,30.849
clab-nebula-serf90,clab-nebula-serf102,31.463,31.463
clab-nebula-serf90,clab-nebula-serf103,28.801,28.801
clab-nebula-serf90,clab-nebula-serf104,23.98,23.98
clab-nebula-serf90,clab-nebula-serf105,24.276,24.276
clab-nebula-serf90,clab-nebula-serf106,28.819,28.819
clab-nebula-serf90,clab-nebula-serf107,27.04,27.04
clab-nebula-serf90,clab-nebula-serf108,25.68,25.68
clab-nebula-serf90,clab-nebula-serf109,18.88,18.88
clab-nebula-serf90,clab-nebula-serf11,19.858,19.858
clab-nebula-serf90,clab-nebula-serf110,31.94,31.94
clab-nebula-serf90,clab-nebula-serf111,21.002,21.002
clab-nebula-serf90,clab-nebula-serf112,38.632,38.632
clab-nebula-serf90,clab-nebula-serf113,29.555,29.804
clab-nebula-serf90,clab-nebula-serf114,31.069,31.069
clab-nebula-serf90,clab-nebula-serf115,56.125,56.125
clab-nebula-serf90,clab-nebula-serf116,58.75,58.75
clab-nebula-serf90,clab-nebula-serf117,54.622,54.622
clab-nebula-serf90,clab-nebula-serf118,60.414,60.414
clab-nebula-serf90,clab-nebula-serf119,59.721,59.444
clab-nebula-serf90,clab-nebula-serf12,22.053,22.053
clab-nebula-serf90,clab-nebula-serf120,60.309,60.309
clab-nebula-serf90,clab-nebula-serf121,28.329,28.329
clab-nebula-serf90,clab-nebula-serf122,29.23,29.23
clab-nebula-serf90,clab-nebula-serf123,26.707,26.707
clab-nebula-serf90,clab-nebula-serf124,28.741,28.741
clab-nebula-serf90,clab-nebula-serf125,30.069,30.069
clab-nebula-serf90,clab-nebula-serf126,28.763,28.763
clab-nebula-serf90,clab-nebula-serf127,29.014,29.014
clab-nebula-serf90,clab-nebula-serf128,25.738,25.738
clab-nebula-serf90,clab-nebula-serf129,31.848,31.848
clab-nebula-serf90,clab-nebula-serf13,20.481,20.481
clab-nebula-serf90,clab-nebula-serf130,43.913,43.913
clab-nebula-serf90,clab-nebula-serf131,41.984,41.984
clab-nebula-serf90,clab-nebula-serf132,40.119,40.119
clab-nebula-serf90,clab-nebula-serf133,42.545,42.545
clab-nebula-serf90,clab-nebula-serf134,42.631,41.567
clab-nebula-serf90,clab-nebula-serf135,42.942,42.942
clab-nebula-serf90,clab-nebula-serf136,42.062,42.062
clab-nebula-serf90,clab-nebula-serf137,42.083,43.133
clab-nebula-serf90,clab-nebula-serf138,43.08,43.08
clab-nebula-serf90,clab-nebula-serf139,42.272,42.272
clab-nebula-serf90,clab-nebula-serf14,23.106,23.106
clab-nebula-serf90,clab-nebula-serf140,44.356,44.356
clab-nebula-serf90,clab-nebula-serf141,42.621,42.621
clab-nebula-serf90,clab-nebula-serf142,48.609,48.609
clab-nebula-serf90,clab-nebula-serf143,47.294,47.294
clab-nebula-serf90,clab-nebula-serf144,38.731,38.731
clab-nebula-serf90,clab-nebula-serf145,47.271,47.271
clab-nebula-serf90,clab-nebula-serf146,45.974,45.974
clab-nebula-serf90,clab-nebula-serf147,46.009,46.009
clab-nebula-serf90,clab-nebula-serf148,48.872,48.872
clab-nebula-serf90,clab-nebula-serf149,46.224,46.224
clab-nebula-serf90,clab-nebula-serf15,18.18,18.753
clab-nebula-serf90,clab-nebula-serf150,47.549,47.549
clab-nebula-serf90,clab-nebula-serf151,47.077,47.077
clab-nebula-serf90,clab-nebula-serf152,40.894,40.894
clab-nebula-serf90,clab-nebula-serf153,46.806,46.806
clab-nebula-serf90,clab-nebula-serf154,47.143,47.143
clab-nebula-serf90,clab-nebula-serf155,46.725,46.725
clab-nebula-serf90,clab-nebula-serf156,44.883,44.883
clab-nebula-serf90,clab-nebula-serf157,47.427,47.427
clab-nebula-serf90,clab-nebula-serf158,47.817,47.817
clab-nebula-serf90,clab-nebula-serf159,47.519,47.519
clab-nebula-serf90,clab-nebula-serf16,17.636,17.636
clab-nebula-serf90,clab-nebula-serf160,45.844,45.844
clab-nebula-serf90,clab-nebula-serf161,46.171,46.171
clab-nebula-serf90,clab-nebula-serf162,56.969,56.969
clab-nebula-serf90,clab-nebula-serf17,18.771,18.771
clab-nebula-serf90,clab-nebula-serf18,22.159,22.159
clab-nebula-serf90,clab-nebula-serf19,21.526,21.526
clab-nebula-serf90,clab-nebula-serf2,33.704,33.704
clab-nebula-serf90,clab-nebula-serf20,28.024,28.024
clab-nebula-serf90,clab-nebula-serf21,26.69,26.69
clab-nebula-serf90,clab-nebula-serf22,28.531,28.531
clab-nebula-serf90,clab-nebula-serf23,33.922,33.922
clab-nebula-serf90,clab-nebula-serf24,32.5,32.5
clab-nebula-serf90,clab-nebula-serf25,27.901,27.901
clab-nebula-serf90,clab-nebula-serf26,21.28,21.28
clab-nebula-serf90,clab-nebula-serf27,34.674,34.674
clab-nebula-serf90,clab-nebula-serf28,41.026,41.026
clab-nebula-serf90,clab-nebula-serf29,33.688,33.688
clab-nebula-serf90,clab-nebula-serf3,30.948,30.948
clab-nebula-serf90,clab-nebula-serf30,22.805,22.805
clab-nebula-serf90,clab-nebula-serf31,22.914,22.914
clab-nebula-serf90,clab-nebula-serf32,21.556,21.556
clab-nebula-serf90,clab-nebula-serf33,15.883,15.883
clab-nebula-serf90,clab-nebula-serf34,19.643,19.643
clab-nebula-serf90,clab-nebula-serf35,24.659,24.659
clab-nebula-serf90,clab-nebula-serf36,19.877,19.877
clab-nebula-serf90,clab-nebula-serf37,19.432,19.432
clab-nebula-serf90,clab-nebula-serf38,20.44,20.44
clab-nebula-serf90,clab-nebula-serf39,16.315,16.315
clab-nebula-serf90,clab-nebula-serf4,30.74,30.74
clab-nebula-serf90,clab-nebula-serf40,22.987,22.987
clab-nebula-serf90,clab-nebula-serf41,27.28,27.28
clab-nebula-serf90,clab-nebula-serf42,27.017,28.483
clab-nebula-serf90,clab-nebula-serf43,27.179,27.179
clab-nebula-serf90,clab-nebula-serf44,22.475,22.475
clab-nebula-serf90,clab-nebula-serf45,24.286,24.286
clab-nebula-serf90,clab-nebula-serf46,26.605,26.605
clab-nebula-serf90,clab-nebula-serf47,22.173,22.173
clab-nebula-serf90,clab-nebula-serf48,24.288,24.288
clab-nebula-serf90,clab-nebula-serf49,20.798,20.798
clab-nebula-serf90,clab-nebula-serf5,31.443,31.443
clab-nebula-serf90,clab-nebula-serf50,23.366,23.366
clab-nebula-serf90,clab-nebula-serf51,18.114,18.114
clab-nebula-serf90,clab-nebula-serf52,16.51,16.51
clab-nebula-serf90,clab-nebula-serf53,18.81,17.337
clab-nebula-serf90,clab-nebula-serf54,17.082,17.082
clab-nebula-serf90,clab-nebula-serf55,17.871,17.871
clab-nebula-serf90,clab-nebula-serf56,12.723,12.723
clab-nebula-serf90,clab-nebula-serf57,14.592,14.592
clab-nebula-serf90,clab-nebula-serf58,13.231,13.231
clab-nebula-serf90,clab-nebula-serf59,12.581,12.581
clab-nebula-serf90,clab-nebula-serf6,23.448,23.448
clab-nebula-serf90,clab-nebula-serf60,15.836,15.836
clab-nebula-serf90,clab-nebula-serf61,13.547,13.547
clab-nebula-serf90,clab-nebula-serf62,20.338,20.338
clab-nebula-serf90,clab-nebula-serf63,21.822,21.822
clab-nebula-serf90,clab-nebula-serf64,24.239,24.239
clab-nebula-serf90,clab-nebula-serf65,20.397,20.397
clab-nebula-serf90,clab-nebula-serf66,13.246,13.246
clab-nebula-serf90,clab-nebula-serf67,13.692,13.692
clab-nebula-serf90,clab-nebula-serf68,12.907,12.907
clab-nebula-serf90,clab-nebula-serf69,11.453,11.453
clab-nebula-serf90,clab-nebula-serf7,23.193,23.193
clab-nebula-serf90,clab-nebula-serf70,10.721,10.721
clab-nebula-serf90,clab-nebula-serf71,10.895,10.895
clab-nebula-serf90,clab-nebula-serf72,11.222,11.222
clab-nebula-serf90,clab-nebula-serf73,9.517,8.982
clab-nebula-serf90,clab-nebula-serf74,12.385,12.385
clab-nebula-serf90,clab-nebula-serf75,13.15,13.15
clab-nebula-serf90,clab-nebula-serf76,9.5,9.5
clab-nebula-serf90,clab-nebula-serf77,9.949,9.949
clab-nebula-serf90,clab-nebula-serf78,11.764,12.565
clab-nebula-serf90,clab-nebula-serf79,8.392,8.392
clab-nebula-serf90,clab-nebula-serf8,26.367,26.367
clab-nebula-serf90,clab-nebula-serf80,10.753,10.753
clab-nebula-serf90,clab-nebula-serf81,10.395,10.395
clab-nebula-serf90,clab-nebula-serf82,38.737,38.737
clab-nebula-serf90,clab-nebula-serf83,11.181,11.181
clab-nebula-serf90,clab-nebula-serf84,15.236,15.236
clab-nebula-serf90,clab-nebula-serf85,10.147,10.147
clab-nebula-serf90,clab-nebula-serf86,12.855,12.855
clab-nebula-serf90,clab-nebula-serf87,13.894,13.894
clab-nebula-serf90,clab-nebula-serf88,15.239,15.239
clab-nebula-serf90,clab-nebula-serf89,15.426,15.426
clab-nebula-serf90,clab-nebula-serf9,22.338,22.338
clab-nebula-serf90,clab-nebula-serf91,4.534,4.534
clab-nebula-serf90,clab-nebula-serf92,6.869,6.869
clab-nebula-serf90,clab-nebula-serf93,4.667,4.667
clab-nebula-serf90,clab-nebula-serf94,5.539,5.539
clab-nebula-serf90,clab-nebula-serf95,7.301,7.301
clab-nebula-serf90,clab-nebula-serf96,31.197,31.197
clab-nebula-serf90,clab-nebula-serf97,31.047,31.047
clab-nebula-serf90,clab-nebula-serf98,32.859,32.859
clab-nebula-serf90,clab-nebula-serf99,30.039,30.039
clab-nebula-serf143,clab-nebula-serf1,60.631,60.32
clab-nebula-serf143,clab-nebula-serf10,54.916,54.916
clab-nebula-serf143,clab-nebula-serf100,36.437,36.437
clab-nebula-serf143,clab-nebula-serf101,37.504,37.677
clab-nebula-serf143,clab-nebula-serf102,37.695,37.695
clab-nebula-serf143,clab-nebula-serf103,35.149,35.149
