From,To,RTT_actual_A_to_B,RTT_predicted
clab-nebula-serf72,clab-nebula-serf62,17.55,7.057
clab-nebula-serf72,clab-nebula-serf63,18.79,6.59
clab-nebula-serf72,clab-nebula-serf64,22.977,9.58
clab-nebula-serf72,clab-nebula-serf65,20.514,12.3
clab-nebula-serf72,clab-nebula-serf66,11.168,3.242
clab-nebula-serf72,clab-nebula-serf67,10.93,2.219
clab-nebula-serf72,clab-nebula-serf68,11.001,3.025
clab-nebula-serf72,clab-nebula-serf69,7.157,1.382
clab-nebula-serf72,clab-nebula-serf7,22.266,17.604
clab-nebula-serf72,clab-nebula-serf70,6.906,1.63
clab-nebula-serf72,clab-nebula-serf71,7.519,1.519
clab-nebula-serf72,clab-nebula-serf73,5.677,1.069
clab-nebula-serf72,clab-nebula-serf74,7.91,0.679
clab-nebula-serf72,clab-nebula-serf75,9.357,1.106
clab-nebula-serf72,clab-nebula-serf76,5.438,0.717
clab-nebula-serf72,clab-nebula-serf77,6.363,1.705
clab-nebula-serf72,clab-nebula-serf78,7.607,1.097
clab-nebula-serf72,clab-nebula-serf79,4.747,1.309
clab-nebula-serf72,clab-nebula-serf8,25.424,17.276
clab-nebula-serf72,clab-nebula-serf80,8.471,2.527
clab-nebula-serf72,clab-nebula-serf81,7.286,2.455
clab-nebula-serf72,clab-nebula-serf82,34.957,9.49
clab-nebula-serf72,clab-nebula-serf83,16.576,9.483
clab-nebula-serf72,clab-nebula-serf84,20.523,8.112
clab-nebula-serf72,clab-nebula-serf85,15.399,8.742
clab-nebula-serf72,clab-nebula-serf86,18.245,19.752
clab-nebula-serf72,clab-nebula-serf87,19.18,20.756
clab-nebula-serf72,clab-nebula-serf88,20.579,21.954
clab-nebula-serf72,clab-nebula-serf89,20.563,21.953
clab-nebula-serf72,clab-nebula-serf9,21.59,15.769
clab-nebula-serf72,clab-nebula-serf90,11.222,5.507
clab-nebula-serf72,clab-nebula-serf91,9.863,6.298
clab-nebula-serf72,clab-nebula-serf92,10.983,4.927
clab-nebula-serf72,clab-nebula-serf93,9.534,5.231
clab-nebula-serf72,clab-nebula-serf94,9.893,5.88
clab-nebula-serf72,clab-nebula-serf95,10.651,4.986
clab-nebula-serf72,clab-nebula-serf96,29.477,24.144
clab-nebula-serf72,clab-nebula-serf97,29.8,30.062
clab-nebula-serf72,clab-nebula-serf98,31.858,33.387
clab-nebula-serf72,clab-nebula-serf99,28.423,25.016
clab-nebula-serf141,clab-nebula-serf1,56.04,52.096
clab-nebula-serf141,clab-nebula-serf10,50.955,40.249
clab-nebula-serf141,clab-nebula-serf100,37.76,29.035
clab-nebula-serf141,clab-nebula-serf101,38.953,28.806
clab-nebula-serf141,clab-nebula-serf102,39.638,29.606
clab-nebula-serf141,clab-nebula-serf103,37.155,29.249
clab-nebula-serf141,clab-nebula-serf104,32.692,20.254
clab-nebula-serf141,clab-nebula-serf105,33.957,21.097
clab-nebula-serf141,clab-nebula-serf106,37.887,20.807
clab-nebula-serf141,clab-nebula-serf107,35.719,20.567
clab-nebula-serf141,clab-nebula-serf108,33.663,19.332
clab-nebula-serf141,clab-nebula-serf109,27.795,20.426
clab-nebula-serf141,clab-nebula-serf11,49.335,40.046
clab-nebula-serf141,clab-nebula-serf110,40.162,19.842
clab-nebula-serf141,clab-nebula-serf111,30.219,20.83
clab-nebula-serf141,clab-nebula-serf112,46.926,24.164
clab-nebula-serf141,clab-nebula-serf113,37.594,28.611
clab-nebula-serf141,clab-nebula-serf114,38.256,28.488
clab-nebula-serf141,clab-nebula-serf115,62.23,39.112
clab-nebula-serf141,clab-nebula-serf116,64.019,48.614
clab-nebula-serf141,clab-nebula-serf117,63.085,59.4
clab-nebula-serf141,clab-nebula-serf118,68.404,64.449
clab-nebula-serf141,clab-nebula-serf119,67.628,63.83
clab-nebula-serf141,clab-nebula-serf12,51.061,37.976
clab-nebula-serf141,clab-nebula-serf120,68.763,64.95
clab-nebula-serf141,clab-nebula-serf121,27.622,17.266
clab-nebula-serf141,clab-nebula-serf122,30.012,17.073
clab-nebula-serf141,clab-nebula-serf123,28.506,18.019
clab-nebula-serf141,clab-nebula-serf124,25.399,15.982
clab-nebula-serf141,clab-nebula-serf125,16.355,9.95
clab-nebula-serf141,clab-nebula-serf126,15.68,9.821
clab-nebula-serf141,clab-nebula-serf127,16.377,10.216
clab-nebula-serf141,clab-nebula-serf128,35.088,21.137
clab-nebula-serf141,clab-nebula-serf129,38.374,19.632
clab-nebula-serf141,clab-nebula-serf13,49.398,37.115
clab-nebula-serf141,clab-nebula-serf130,19.193,1.42
clab-nebula-serf141,clab-nebula-serf131,16.988,1.723
clab-nebula-serf141,clab-nebula-serf132,15.067,1.47
clab-nebula-serf141,clab-nebula-serf133,17.507,1.186
clab-nebula-serf141,clab-nebula-serf134,17.947,2.625
clab-nebula-serf141,clab-nebula-serf135,19.082,3.532
clab-nebula-serf141,clab-nebula-serf136,17.267,1.456
clab-nebula-serf141,clab-nebula-serf137,17.491,2.888
clab-nebula-serf141,clab-nebula-serf138,18.437,1.359
clab-nebula-serf141,clab-nebula-serf139,16.908,1.993
clab-nebula-serf141,clab-nebula-serf14,51.846,38.345
clab-nebula-serf141,clab-nebula-serf140,19.047,1.334
clab-nebula-serf141,clab-nebula-serf142,34.199,15.622
clab-nebula-serf141,clab-nebula-serf143,33.856,14.983
clab-nebula-serf141,clab-nebula-serf144,25.319,15.793
clab-nebula-serf141,clab-nebula-serf145,33.441,15.998
clab-nebula-serf141,clab-nebula-serf146,32.606,15.394
clab-nebula-serf141,clab-nebula-serf147,30.951,14.448
clab-nebula-serf141,clab-nebula-serf148,34.094,15.141
clab-nebula-serf141,clab-nebula-serf149,31.367,15.593
clab-nebula-serf141,clab-nebula-serf15,47.698,37.017
clab-nebula-serf141,clab-nebula-serf150,32.222,19.391
clab-nebula-serf141,clab-nebula-serf151,31.894,14.378
clab-nebula-serf141,clab-nebula-serf152,26.634,14.782
clab-nebula-serf141,clab-nebula-serf153,31.524,13.867
clab-nebula-serf141,clab-nebula-serf154,32.443,14.218
clab-nebula-serf141,clab-nebula-serf155,31.776,14.741
clab-nebula-serf141,clab-nebula-serf156,29.823,14.4
clab-nebula-serf141,clab-nebula-serf157,27.149,17.653
clab-nebula-serf141,clab-nebula-serf158,27.125,16.499
clab-nebula-serf141,clab-nebula-serf159,27.212,17.043
clab-nebula-serf141,clab-nebula-serf16,46.8,37.243
clab-nebula-serf141,clab-nebula-serf160,25.302,16.777
clab-nebula-serf141,clab-nebula-serf161,25.867,16.369
clab-nebula-serf141,clab-nebula-serf162,36.349,20.937
clab-nebula-serf141,clab-nebula-serf17,47.953,37.175
clab-nebula-serf141,clab-nebula-serf18,50.11,40.337
clab-nebula-serf141,clab-nebula-serf19,49.727,38.413
clab-nebula-serf141,clab-nebula-serf2,62.744,46.808
clab-nebula-serf141,clab-nebula-serf20,56.876,45.063
clab-nebula-serf141,clab-nebula-serf21,55.926,42.785
clab-nebula-serf141,clab-nebula-serf22,57.992,42.888
clab-nebula-serf141,clab-nebula-serf23,63.244,43.077
clab-nebula-serf141,clab-nebula-serf24,61.852,44.687
clab-nebula-serf141,clab-nebula-serf25,57.104,43.083
clab-nebula-serf141,clab-nebula-serf26,50.582,44.956
clab-nebula-serf141,clab-nebula-serf27,63.491,54.47
clab-nebula-serf141,clab-nebula-serf28,69.391,65.411
clab-nebula-serf141,clab-nebula-serf29,62.894,49.474
clab-nebula-serf141,clab-nebula-serf3,59.996,56.286
clab-nebula-serf141,clab-nebula-serf30,51.915,43.125
clab-nebula-serf141,clab-nebula-serf31,51.913,43.068
clab-nebula-serf141,clab-nebula-serf32,50.666,46.399
clab-nebula-serf141,clab-nebula-serf33,45.756,36.784
clab-nebula-serf141,clab-nebula-serf34,48.477,37.136
clab-nebula-serf141,clab-nebula-serf35,54.052,37.288
clab-nebula-serf141,clab-nebula-serf36,49.678,35.384
clab-nebula-serf141,clab-nebula-serf37,48.921,37.632
clab-nebula-serf141,clab-nebula-serf38,50.125,37.042
clab-nebula-serf141,clab-nebula-serf39,45.135,37.455
clab-nebula-serf141,clab-nebula-serf4,59.979,47.431
clab-nebula-serf141,clab-nebula-serf40,51.583,35.227
clab-nebula-serf141,clab-nebula-serf41,56.736,36.171
clab-nebula-serf141,clab-nebula-serf42,56.781,36.602
clab-nebula-serf141,clab-nebula-serf43,53.119,38.578
clab-nebula-serf141,clab-nebula-serf44,48.111,37.845
clab-nebula-serf141,clab-nebula-serf45,50.238,39.446
clab-nebula-serf141,clab-nebula-serf46,52.619,37.5
clab-nebula-serf141,clab-nebula-serf47,48.256,39.608
clab-nebula-serf141,clab-nebula-serf48,50.206,37.676
clab-nebula-serf141,clab-nebula-serf49,46.582,38.299
clab-nebula-serf141,clab-nebula-serf5,59.331,55.367
clab-nebula-serf141,clab-nebula-serf50,49.11,38.498
clab-nebula-serf141,clab-nebula-serf51,46.838,33.768
clab-nebula-serf141,clab-nebula-serf52,45.034,33.668
clab-nebula-serf141,clab-nebula-serf53,47.282,34.682
clab-nebula-serf141,clab-nebula-serf54,46.43,34.399
clab-nebula-serf141,clab-nebula-serf55,46.696,33.416
clab-nebula-serf141,clab-nebula-serf56,42.07,33.996
clab-nebula-serf141,clab-nebula-serf57,44.265,33.912
clab-nebula-serf141,clab-nebula-serf58,42.076,32.777
clab-nebula-serf141,clab-nebula-serf59,40.723,32.433
clab-nebula-serf141,clab-nebula-serf6,52.446,42.026
clab-nebula-serf141,clab-nebula-serf60,44.391,33.081
clab-nebula-serf141,clab-nebula-serf61,42.904,33.305
clab-nebula-serf141,clab-nebula-serf62,49.126,33.013
clab-nebula-serf141,clab-nebula-serf63,50.703,32.883
clab-nebula-serf141,clab-nebula-serf64,50.586,31.569
clab-nebula-serf141,clab-nebula-serf65,47.154,33.32
clab-nebula-serf141,clab-nebula-serf66,43.491,29.945
clab-nebula-serf141,clab-nebula-serf67,44.183,29.853
clab-nebula-serf141,clab-nebula-serf68,43.866,30.27
clab-nebula-serf141,clab-nebula-serf69,40.625,29.23
clab-nebula-serf141,clab-nebula-serf7,52.282,42.0
clab-nebula-serf141,clab-nebula-serf70,41.082,30.186
clab-nebula-serf141,clab-nebula-serf71,41.815,30.196
clab-nebula-serf141,clab-nebula-serf72,40.565,29.058
clab-nebula-serf141,clab-nebula-serf73,39.894,30.066
clab-nebula-serf141,clab-nebula-serf74,42.06,29.21
clab-nebula-serf141,clab-nebula-serf75,43.738,29.869
clab-nebula-serf141,clab-nebula-serf76,39.941,29.601
clab-nebula-serf141,clab-nebula-serf77,40.511,30.233
clab-nebula-serf141,clab-nebula-serf78,41.945,29.485
clab-nebula-serf141,clab-nebula-serf79,39.066,30.008
clab-nebula-serf141,clab-nebula-serf8,55.537,41.769
clab-nebula-serf141,clab-nebula-serf80,40.403,28.84
clab-nebula-serf141,clab-nebula-serf81,39.892,29.44
clab-nebula-serf141,clab-nebula-serf82,58.831,27.744
clab-nebula-serf141,clab-nebula-serf83,45.264,32.552
clab-nebula-serf141,clab-nebula-serf84,50.133,32.102
clab-nebula-serf141,clab-nebula-serf85,44.159,31.883
clab-nebula-serf141,clab-nebula-serf86,42.941,38.828
clab-nebula-serf141,clab-nebula-serf87,43.463,39.419
clab-nebula-serf141,clab-nebula-serf88,45.288,41.044
clab-nebula-serf141,clab-nebula-serf89,45.454,41.224
clab-nebula-serf141,clab-nebula-serf9,52.048,40.607
clab-nebula-serf141,clab-nebula-serf90,42.621,31.285
clab-nebula-serf141,clab-nebula-serf91,40.22,31.035
clab-nebula-serf141,clab-nebula-serf92,42.086,30.411
clab-nebula-serf141,clab-nebula-serf93,41.235,31.313
clab-nebula-serf141,clab-nebula-serf94,40.241,30.608
clab-nebula-serf141,clab-nebula-serf95,41.149,29.864
clab-nebula-serf141,clab-nebula-serf96,40.071,29.118
clab-nebula-serf141,clab-nebula-serf97,40.013,34.656
clab-nebula-serf141,clab-nebula-serf98,40.303,36.212
clab-nebula-serf141,clab-nebula-serf99,38.256,29.229
clab-nebula-serf25,clab-nebula-serf1,29.997,29.316
clab-nebula-serf25,clab-nebula-serf10,26.641,19.04
clab-nebula-serf25,clab-nebula-serf100,42.263,36.645
clab-nebula-serf25,clab-nebula-serf101,43.292,36.261
clab-nebula-serf25,clab-nebula-serf102,44.193,37.267
clab-nebula-serf25,clab-nebula-serf103,41.399,36.598
clab-nebula-serf25,clab-nebula-serf104,37.042,27.71
clab-nebula-serf25,clab-nebula-serf105,37.302,27.548
clab-nebula-serf25,clab-nebula-serf106,41.715,27.741
clab-nebula-serf25,clab-nebula-serf107,39.582,27.536
clab-nebula-serf25,clab-nebula-serf108,39.571,28.346
clab-nebula-serf25,clab-nebula-serf109,31.679,27.416
clab-nebula-serf25,clab-nebula-serf11,25.052,18.869
clab-nebula-serf25,clab-nebula-serf110,44.719,27.505
clab-nebula-serf25,clab-nebula-serf111,33.996,27.713
clab-nebula-serf25,clab-nebula-serf112,49.98,30.323
clab-nebula-serf25,clab-nebula-serf113,39.351,33.535
clab-nebula-serf25,clab-nebula-serf114,40.539,33.877
clab-nebula-serf25,clab-nebula-serf115,67.224,47.212
clab-nebula-serf25,clab-nebula-serf116,68.693,56.394
clab-nebula-serf25,clab-nebula-serf117,72.122,71.542
clab-nebula-serf25,clab-nebula-serf118,71.069,70.221
clab-nebula-serf25,clab-nebula-serf119,70.375,69.758
clab-nebula-serf25,clab-nebula-serf12,27.114,17.134
clab-nebula-serf25,clab-nebula-serf120,71.051,70.344
clab-nebula-serf25,clab-nebula-serf121,41.303,34.052
clab-nebula-serf25,clab-nebula-serf122,42.408,32.575
clab-nebula-serf25,clab-nebula-serf123,39.821,32.44
clab-nebula-serf25,clab-nebula-serf124,41.773,35.462
clab-nebula-serf25,clab-nebula-serf125,42.111,38.812
clab-nebula-serf25,clab-nebula-serf126,40.765,38.012
clab-nebula-serf25,clab-nebula-serf127,40.731,37.676
clab-nebula-serf25,clab-nebula-serf128,38.961,28.116
clab-nebula-serf25,clab-nebula-serf129,45.454,29.817
clab-nebula-serf25,clab-nebula-serf13,26.033,16.856
clab-nebula-serf25,clab-nebula-serf130,57.964,43.296
clab-nebula-serf25,clab-nebula-serf131,56.487,44.327
clab-nebula-serf25,clab-nebula-serf132,54.464,43.972
clab-nebula-serf25,clab-nebula-serf133,57.031,43.816
clab-nebula-serf25,clab-nebula-serf134,56.886,44.773
clab-nebula-serf25,clab-nebula-serf135,57.278,44.834
clab-nebula-serf25,clab-nebula-serf136,56.422,43.717
clab-nebula-serf25,clab-nebula-serf137,56.885,45.414
clab-nebula-serf25,clab-nebula-serf138,57.349,43.376
clab-nebula-serf25,clab-nebula-serf139,56.682,44.873
clab-nebula-serf25,clab-nebula-serf14,27.265,16.87
clab-nebula-serf25,clab-nebula-serf140,58.722,44.114
clab-nebula-serf25,clab-nebula-serf141,57.104,43.083
clab-nebula-serf25,clab-nebula-serf142,59.116,43.645
clab-nebula-serf25,clab-nebula-serf143,57.734,41.967
clab-nebula-serf25,clab-nebula-serf144,48.692,42.272
clab-nebula-serf25,clab-nebula-serf145,57.375,43.038
clab-nebula-serf25,clab-nebula-serf146,56.051,41.944
clab-nebula-serf25,clab-nebula-serf147,55.239,41.842
clab-nebula-serf25,clab-nebula-serf148,58.052,42.204
clab-nebula-serf25,clab-nebula-serf149,54.86,42.192
clab-nebula-serf25,clab-nebula-serf15,23.492,16.381
clab-nebula-serf25,clab-nebula-serf150,55.419,45.694
clab-nebula-serf25,clab-nebula-serf151,56.222,41.812
clab-nebula-serf25,clab-nebula-serf152,49.877,41.131
clab-nebula-serf25,clab-nebula-serf153,56.32,41.77
clab-nebula-serf25,clab-nebula-serf154,56.271,41.152
clab-nebula-serf25,clab-nebula-serf155,55.629,41.7
clab-nebula-serf25,clab-nebula-serf156,54.048,41.731
clab-nebula-serf25,clab-nebula-serf157,57.712,51.322
clab-nebula-serf25,clab-nebula-serf158,58.25,50.73
clab-nebula-serf25,clab-nebula-serf159,57.883,50.819
clab-nebula-serf25,clab-nebula-serf16,23.172,16.722
clab-nebula-serf25,clab-nebula-serf160,56.47,51.051
clab-nebula-serf25,clab-nebula-serf161,56.616,50.224
clab-nebula-serf25,clab-nebula-serf162,66.91,54.604
clab-nebula-serf25,clab-nebula-serf17,24.073,16.4
clab-nebula-serf25,clab-nebula-serf18,24.792,18.124
clab-nebula-serf25,clab-nebula-serf19,25.825,17.617
clab-nebula-serf25,clab-nebula-serf2,37.496,24.666
clab-nebula-serf25,clab-nebula-serf20,12.225,3.518
clab-nebula-serf25,clab-nebula-serf21,11.715,1.68
clab-nebula-serf25,clab-nebula-serf22,12.622,0.625
clab-nebula-serf25,clab-nebula-serf23,18.217,1.155
clab-nebula-serf25,clab-nebula-serf24,16.282,2.222
clab-nebula-serf25,clab-nebula-serf26,5.137,2.617
clab-nebula-serf25,clab-nebula-serf27,18.451,12.536
clab-nebula-serf25,clab-nebula-serf28,25.912,25.038
clab-nebula-serf25,clab-nebula-serf29,17.873,7.559
clab-nebula-serf25,clab-nebula-serf3,33.422,32.818
clab-nebula-serf25,clab-nebula-serf30,6.208,0.524
clab-nebula-serf25,clab-nebula-serf31,6.558,0.819
clab-nebula-serf25,clab-nebula-serf32,5.062,3.9
clab-nebula-serf25,clab-nebula-serf33,13.818,7.952
clab-nebula-serf25,clab-nebula-serf34,15.189,6.955
clab-nebula-serf25,clab-nebula-serf35,20.851,7.193
clab-nebula-serf25,clab-nebula-serf36,20.545,9.357
clab-nebula-serf25,clab-nebula-serf37,14.985,6.801
clab-nebula-serf25,clab-nebula-serf38,17.268,7.29
clab-nebula-serf25,clab-nebula-serf39,12.767,8.193
clab-nebula-serf25,clab-nebula-serf4,34.46,25.018
clab-nebula-serf25,clab-nebula-serf40,22.326,9.077
clab-nebula-serf25,clab-nebula-serf41,25.803,8.343
clab-nebula-serf25,clab-nebula-serf42,24.782,7.709
clab-nebula-serf25,clab-nebula-serf43,19.208,7.772
clab-nebula-serf25,clab-nebula-serf44,15.72,8.56
clab-nebula-serf25,clab-nebula-serf45,15.614,7.927
clab-nebula-serf25,clab-nebula-serf46,20.663,8.651
clab-nebula-serf25,clab-nebula-serf47,14.078,8.535
clab-nebula-serf25,clab-nebula-serf48,17.41,7.986
clab-nebula-serf25,clab-nebula-serf49,13.043,7.866
clab-nebula-serf25,clab-nebula-serf5,34.07,33.213
clab-nebula-serf25,clab-nebula-serf50,16.147,8.641
clab-nebula-serf25,clab-nebula-serf51,24.309,14.345
clab-nebula-serf25,clab-nebula-serf52,22.534,14.274
clab-nebula-serf25,clab-nebula-serf53,24.4,13.779
clab-nebula-serf25,clab-nebula-serf54,22.837,13.912
clab-nebula-serf25,clab-nebula-serf55,24.436,14.262
clab-nebula-serf25,clab-nebula-serf56,19.253,14.285
clab-nebula-serf25,clab-nebula-serf57,19.933,12.686
clab-nebula-serf25,clab-nebula-serf58,19.481,13.288
clab-nebula-serf25,clab-nebula-serf59,19.478,14.294
clab-nebula-serf25,clab-nebula-serf6,27.595,20.28
clab-nebula-serf25,clab-nebula-serf60,21.482,13.278
clab-nebula-serf25,clab-nebula-serf61,19.839,13.346
clab-nebula-serf25,clab-nebula-serf62,26.313,13.306
clab-nebula-serf25,clab-nebula-serf63,28.155,13.44
clab-nebula-serf25,clab-nebula-serf64,30.543,14.632
clab-nebula-serf25,clab-nebula-serf65,26.928,16.2
clab-nebula-serf25,clab-nebula-serf66,29.782,19.342
clab-nebula-serf25,clab-nebula-serf67,29.978,18.753
clab-nebula-serf25,clab-nebula-serf68,29.293,18.803
clab-nebula-serf25,clab-nebula-serf69,27.304,19.016
clab-nebula-serf25,clab-nebula-serf7,27.718,20.543
clab-nebula-serf25,clab-nebula-serf70,26.235,18.445
clab-nebula-serf25,clab-nebula-serf71,26.723,18.21
clab-nebula-serf25,clab-nebula-serf72,27.268,18.866
clab-nebula-serf25,clab-nebula-serf73,25.965,18.477
clab-nebula-serf25,clab-nebula-serf74,29.013,19.269
clab-nebula-serf25,clab-nebula-serf75,29.515,18.751
clab-nebula-serf25,clab-nebula-serf76,25.909,18.675
clab-nebula-serf25,clab-nebula-serf77,26.132,18.96
clab-nebula-serf25,clab-nebula-serf78,28.131,18.558
clab-nebula-serf25,clab-nebula-serf79,24.633,18.681
clab-nebula-serf25,clab-nebula-serf8,30.499,19.836
clab-nebula-serf25,clab-nebula-serf80,27.162,18.704
clab-nebula-serf25,clab-nebula-serf81,25.88,18.534
clab-nebula-serf25,clab-nebula-serf82,46.15,18.169
clab-nebula-serf25,clab-nebula-serf83,31.896,22.289
clab-nebula-serf25,clab-nebula-serf84,35.804,20.879
clab-nebula-serf25,clab-nebula-serf85,31.239,22.068
clab-nebula-serf25,clab-nebula-serf86,29.652,28.645
clab-nebula-serf25,clab-nebula-serf87,30.43,29.492
clab-nebula-serf25,clab-nebula-serf88,31.563,30.424
clab-nebula-serf25,clab-nebula-serf89,31.778,30.654
clab-nebula-serf25,clab-nebula-serf9,27.711,19.376
clab-nebula-serf25,clab-nebula-serf90,27.901,19.672
clab-nebula-serf25,clab-nebula-serf91,26.354,20.274
clab-nebula-serf25,clab-nebula-serf92,28.397,19.827
clab-nebula-serf25,clab-nebula-serf93,26.001,19.184
clab-nebula-serf25,clab-nebula-serf94,26.254,19.726
clab-nebula-serf25,clab-nebula-serf95,27.696,19.517
clab-nebula-serf25,clab-nebula-serf96,44.119,36.272
clab-nebula-serf25,clab-nebula-serf97,43.247,40.995
clab-nebula-serf25,clab-nebula-serf98,44.797,43.813
clab-nebula-serf25,clab-nebula-serf99,43.036,37.115
clab-nebula-serf50,clab-nebula-serf1,27.227,29.887
clab-nebula-serf50,clab-nebula-serf10,22.374,18.182
clab-nebula-serf50,clab-nebula-serf100,31.399,29.189
clab-nebula-serf50,clab-nebula-serf101,32.433,28.752
clab-nebula-serf50,clab-nebula-serf102,33.24,29.722
clab-nebula-serf50,clab-nebula-serf103,30.426,29.033
clab-nebula-serf50,clab-nebula-serf104,27.56,21.636
clab-nebula-serf50,clab-nebula-serf105,27.762,21.417
clab-nebula-serf50,clab-nebula-serf106,31.967,21.401
clab-nebula-serf50,clab-nebula-serf107,29.838,21.201
clab-nebula-serf50,clab-nebula-serf108,30.299,22.483
clab-nebula-serf50,clab-nebula-serf109,22.05,21.195
clab-nebula-serf50,clab-nebula-serf11,20.837,18.062
clab-nebula-serf50,clab-nebula-serf110,35.211,21.406
clab-nebula-serf50,clab-nebula-serf111,24.321,21.446
clab-nebula-serf50,clab-nebula-serf112,40.102,23.853
clab-nebula-serf50,clab-nebula-serf113,29.194,26.98
clab-nebula-serf50,clab-nebula-serf114,30.439,27.185
clab-nebula-serf50,clab-nebula-serf115,59.028,42.424
clab-nebula-serf50,clab-nebula-serf116,61.064,52.173
clab-nebula-serf50,clab-nebula-serf117,64.709,67.537
clab-nebula-serf50,clab-nebula-serf118,63.331,65.891
clab-nebula-serf50,clab-nebula-serf119,62.739,65.498
clab-nebula-serf50,clab-nebula-serf12,22.336,15.765
clab-nebula-serf50,clab-nebula-serf120,63.602,66.303
clab-nebula-serf50,clab-nebula-serf121,32.643,28.801
clab-nebula-serf50,clab-nebula-serf122,33.524,27.099
clab-nebula-serf50,clab-nebula-serf123,31.002,27.029
clab-nebula-serf50,clab-nebula-serf124,33.126,30.223
clab-nebula-serf50,clab-nebula-serf125,32.933,33.042
clab-nebula-serf50,clab-nebula-serf126,31.644,32.3
clab-nebula-serf50,clab-nebula-serf127,31.484,31.837
clab-nebula-serf50,clab-nebula-serf128,29.288,21.851
clab-nebula-serf50,clab-nebula-serf129,35.683,23.455
clab-nebula-serf50,clab-nebula-serf13,20.981,15.213
clab-nebula-serf50,clab-nebula-serf130,49.993,38.734
clab-nebula-serf50,clab-nebula-serf131,48.602,39.851
clab-nebula-serf50,clab-nebula-serf132,46.556,39.473
clab-nebula-serf50,clab-nebula-serf133,49.148,39.342
clab-nebula-serf50,clab-nebula-serf134,49.03,40.387
clab-nebula-serf50,clab-nebula-serf135,49.713,40.677
clab-nebula-serf50,clab-nebula-serf136,48.519,39.222
clab-nebula-serf50,clab-nebula-serf137,49.078,40.965
clab-nebula-serf50,clab-nebula-serf138,49.448,38.885
clab-nebula-serf50,clab-nebula-serf139,48.757,40.357
clab-nebula-serf50,clab-nebula-serf14,22.071,15.084
clab-nebula-serf50,clab-nebula-serf140,50.76,39.561
clab-nebula-serf50,clab-nebula-serf141,49.11,38.498
clab-nebula-serf50,clab-nebula-serf142,49.614,37.551
clab-nebula-serf50,clab-nebula-serf143,48.366,36.007
clab-nebula-serf50,clab-nebula-serf144,39.241,36.229
clab-nebula-serf50,clab-nebula-serf145,47.946,37.017
clab-nebula-serf50,clab-nebula-serf146,46.542,35.844
clab-nebula-serf50,clab-nebula-serf147,45.87,35.881
clab-nebula-serf50,clab-nebula-serf148,48.616,36.177
clab-nebula-serf50,clab-nebula-serf149,45.525,36.266
clab-nebula-serf50,clab-nebula-serf15,18.558,14.511
clab-nebula-serf50,clab-nebula-serf150,46.355,40.039
clab-nebula-serf50,clab-nebula-serf151,46.938,35.936
clab-nebula-serf50,clab-nebula-serf152,40.441,35.103
clab-nebula-serf50,clab-nebula-serf153,47.076,35.933
clab-nebula-serf50,clab-nebula-serf154,46.958,35.247
clab-nebula-serf50,clab-nebula-serf155,46.352,35.831
clab-nebula-serf50,clab-nebula-serf156,44.743,35.834
clab-nebula-serf50,clab-nebula-serf157,48.799,45.818
clab-nebula-serf50,clab-nebula-serf158,49.46,45.349
clab-nebula-serf50,clab-nebula-serf159,48.992,45.336
clab-nebula-serf50,clab-nebula-serf16,18.154,15.112
clab-nebula-serf50,clab-nebula-serf160,47.448,45.437
clab-nebula-serf50,clab-nebula-serf161,47.721,44.737
clab-nebula-serf50,clab-nebula-serf162,58.208,49.31
clab-nebula-serf50,clab-nebula-serf17,19.128,14.863
clab-nebula-serf50,clab-nebula-serf18,21.479,18.22
clab-nebula-serf50,clab-nebula-serf19,21.843,17.044
clab-nebula-serf50,clab-nebula-serf2,34.334,24.912
clab-nebula-serf50,clab-nebula-serf20,16.644,11.345
clab-nebula-serf50,clab-nebula-serf21,14.573,7.947
clab-nebula-serf50,clab-nebula-serf22,17.067,8.478
clab-nebula-serf50,clab-nebula-serf23,21.938,8.284
clab-nebula-serf50,clab-nebula-serf24,20.144,9.493
clab-nebula-serf50,clab-nebula-serf25,16.147,8.641
clab-nebula-serf50,clab-nebula-serf26,9.361,10.25
clab-nebula-serf50,clab-nebula-serf27,21.532,19.026
clab-nebula-serf50,clab-nebula-serf28,28.946,31.48
clab-nebula-serf50,clab-nebula-serf29,21.802,14.897
clab-nebula-serf50,clab-nebula-serf3,30.836,33.641
clab-nebula-serf50,clab-nebula-serf30,10.987,8.71
clab-nebula-serf50,clab-nebula-serf31,10.965,8.634
clab-nebula-serf50,clab-nebula-serf32,9.032,11.279
clab-nebula-serf50,clab-nebula-serf33,10.859,8.402
clab-nebula-serf50,clab-nebula-serf34,12.222,7.396
clab-nebula-serf50,clab-nebula-serf35,18.526,8.276
clab-nebula-serf50,clab-nebula-serf36,16.589,8.809
clab-nebula-serf50,clab-nebula-serf37,13.447,8.671
clab-nebula-serf50,clab-nebula-serf38,14.463,7.894
clab-nebula-serf50,clab-nebula-serf39,11.295,10.129
clab-nebula-serf50,clab-nebula-serf4,31.312,25.278
clab-nebula-serf50,clab-nebula-serf40,18.133,8.292
clab-nebula-serf50,clab-nebula-serf41,22.61,8.559
clab-nebula-serf50,clab-nebula-serf42,21.502,7.837
clab-nebula-serf50,clab-nebula-serf43,9.3,1.272
clab-nebula-serf50,clab-nebula-serf44,4.767,1.016
clab-nebula-serf50,clab-nebula-serf45,5.42,1.142
